m49_code,country,cpc_code,commodity,commodity_basket,year,decades,loss_percentage,food_supply_stage,method_data_collection
108,Burundi,0114,Sorghum,Cereals & Pulses,2009,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2009,2000,3.6,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2009,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2009,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2009,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2009,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2009,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2008,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2008,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2008,2000,3.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2008,2000,4.87,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2008,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2008,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2008,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2008,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2008,2000,2.36,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2008,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2008,2000,1.25,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2008,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2008,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2008,2000,3.14,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2008,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2008,2000,2.17,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2008,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2008,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2008,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2008,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2008,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2008,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2008,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2007,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2007,2000,3.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2007,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2007,2000,2.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2007,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2007,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2007,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2007,2000,2.36,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2007,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2007,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2007,2000,1.25,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2007,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2007,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2007,2000,2.5,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2007,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2007,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2007,2000,2.17,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2007,2000,3.6,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2007,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2007,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2007,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2007,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2007,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2006,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2006,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2006,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2006,2000,3.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2006,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2006,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2006,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2006,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2006,2000,2.36,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2006,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2006,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2006,2000,1.25,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2006,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2006,2000,1.2,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2006,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2006,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2006,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2006,2000,2.17,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2006,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2006,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2006,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2006,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2006,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2005,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2005,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2005,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2005,2000,3.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2005,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2005,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2005,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2005,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2005,2000,2.36,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2005,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2005,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2005,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2005,2000,1.25,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2005,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2005,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2005,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2005,2000,2.17,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2005,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2005,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2005,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2005,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2005,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2005,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2004,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2004,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2004,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2004,2000,3.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2004,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2004,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2004,2000,2.36,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2004,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2004,2000,4.0,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2004,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2004,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2004,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2004,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2004,2000,1.25,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2004,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2004,2000,2.17,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2004,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2004,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2004,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2004,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2004,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2004,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2004,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2003,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2003,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2003,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2003,2000,3.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2003,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2003,2000,2.36,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2003,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2003,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2003,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2003,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2003,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2003,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2003,2000,1.25,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2003,2000,2.5,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2003,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2003,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2003,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2003,2000,2.17,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2003,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2003,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2003,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2003,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2003,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2002,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2002,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2002,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2002,2000,3.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2002,2000,2.36,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2002,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2002,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2002,2000,5.26,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2002,2000,1.32,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2002,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2002,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2002,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2002,2000,1.25,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2002,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2002,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2002,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2002,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2002,2000,2.17,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2002,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2002,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2002,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2002,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2002,2000,1.18,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2001,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2001,2000,3.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2001,2000,4.87,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2001,2000,2.5,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2001,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2001,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2001,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2001,2000,2.36,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2001,2000,5.26,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2001,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2001,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2001,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2001,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2001,2000,1.25,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2001,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2001,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2001,2000,2.17,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2001,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2001,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2001,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2001,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2001,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2001,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2000,2000,2.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2000,2000,3.5,Farm,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2000,2000,4.43,Harvest,Modelled Estimates
108,Burundi,0111,Wheat,Cereals & Pulses,2000,2000,4.87,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2000,2000,4.0,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2000,2000,6.42,Harvest,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2000,2000,2.36,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2000,2000,1.32,Farm,Modelled Estimates
108,Burundi,0112,Maize (corn),Cereals & Pulses,2000,2000,5.26,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2000,2000,4.4,Harvest,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2000,2000,1.2,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2000,2000,3.14,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2000,2000,2.5,Farm,Modelled Estimates
108,Burundi,0113,Rice,Cereals & Pulses,2000,2000,1.25,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2000,2000,2.69,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2000,2000,4.55,Harvest,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2000,2000,3.6,Farm,Modelled Estimates
108,Burundi,0114,Sorghum,Cereals & Pulses,2000,2000,2.17,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2000,2000,1.18,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2000,2000,2.0,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2000,2000,2.5,Farm,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2000,2000,3.5,Harvest,Modelled Estimates
108,Burundi,0118,Millet,Cereals & Pulses,2000,2000,2.5,Farm,Modelled Estimates
108,Burundi,01701,"Beans, dry",Cereals & Pulses,1992,1990,30.0,Storage,Literature Review
11,Western Africa,0113,Rice,Cereals & Pulses,2010,2010,6.0,Storage,Literature Review
11,Western Africa,0113,Rice,Cereals & Pulses,2010,2010,1.5,Farm,Literature Review
11,Western Africa,0113,Rice,Cereals & Pulses,2010,2010,1.5,Processing,Literature Review
11,Western Africa,0113,Rice,Cereals & Pulses,2010,2010,6.0,Processing,Literature Review
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2007,2000,0.01,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2006,2000,0.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2005,2000,0.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2004,2000,0.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2003,2000,0.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2002,2000,0.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2001,2000,0.04,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,2000,2000,0.02,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,1998,1990,0.04,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,1997,1990,0.06,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1997,1990,0.12,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,1996,1990,0.06,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1996,1990,0.09,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,1995,1990,0.06,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1995,1990,0.3,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,02211,Raw milk of cattle,Animals products; Fish and fish products,1994,1990,0.1,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1994,1990,0.18,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1993,1990,0.11,Whole supply chain,FAO's annual Agriculture Production Questionnaires
112,Belarus,0231,"Hen eggs in shell, fresh",Animals products; Fish and fish products,1992,1990,0.12,Whole supply chain,FAO's annual Agriculture Production Questionnaires
116,Cambodia,01234,Tomatoes,Fruits And Vegetables,2013,2010,3.5,Trader,Unknown
116,Cambodia,01234,Tomatoes,Fruits And Vegetables,2013,2010,12.5,Farm,Unknown
116,Cambodia,01234,Tomatoes,Fruits And Vegetables,2013,2010,3.5,Retail,Unknown
116,Cambodia,01234,Tomatoes,Fruits And Vegetables,2013,2010,3.5,Wholesale,Unknown
116,Cambodia,01213,Cauliflowers and broccoli,Fruits And Vegetables,2008,2000,16.4,Whole supply chain,Survey
116,Cambodia,01232,Cucumbers and gherkins,Fruits And Vegetables,2008,2000,19.7,Whole supply chain,Survey
116,Cambodia,01234,Tomatoes,Fruits And Vegetables,2008,2000,24.6,Whole supply chain,Survey
